ID,year,tamano,sales,age,foreign,export,workers,fomento,iyd,impuestos,utilidades
302380,2015,1,3.886941926,22,1,0,1.568201724,0,0,0.000280071,0.000761294
302380,2017,1,5.158006557,24,1,1,2.037426498,0,0,0,-7.44E-05
302381,2013,1,4.106632687,20,0,0,2.646403726,0,0,2.62E-05,0.000104707
302381,2015,1,4.0441149,22,0,0,2.557507202,0,0,9.42E-06,3.25E-05
302382,2013,1,3.228506584,20,0,0,2.795880017,0,0,0.000390611,0.00014686
302387,2013,1,4.665157549,19,0,0,3.974649834,0,0,0.000520815,0.002556202
302389,2013,1,4.85150969,20,0,0,2.739572344,0,0,1.93E-05,7.59E-05
302392,2013,1,3.76274551,20,0,0,2.835690571,0,0,0.000114763,0.000459441
302392,2015,1,3.872295499,22,0,0,2.754348336,0,0,0,3.47E-05
302392,2017,1,3.983934995,24,0,0,3.937768567,0,0,9.56E-05,0.000338074
302393,2013,1,4.300564204,20,0,1,2.73479983,0,0,7.78E-05,0.00025244
302395,2013,1,4.329203471,20,0,0,3.645225712,0,0,0.000166744,0.002281375
302396,2013,1,4.233100963,20,0,0,2.611723308,0,0,0.000114182,0.00059184
302397,2013,1,4.037811574,20,0,0,2.354108439,0,0,0,7.82E-05
302397,2015,1,4.093750259,22,1,0,1.919078092,0,1,0,0.000396855
302397,2017,1,4.105370984,24,0,1,2.285557309,0,0,0,3.87E-05
302398,2013,1,3.811991561,17,0,0,1.69019608,0,1,5.46E-05,0.002990832
302400,2013,1,3.792788775,20,0,0,2.843232778,0,0,9.96E-05,0.000283528
302401,2013,1,3.85302421,20,0,1,3.255513713,1,1,0.000101124,0.00060951
302401,2015,1,3.764961241,21,0,0,3.892150278,1,1,0,0.000247911
302401,2017,1,3.994026016,24,0,0,3.382557322,1,0,0,0.000813065
302404,2013,1,4.170137924,20,1,0,2.527629901,0,0,0,0.00131476
302405,2013,1,4.129266797,20,0,0,1.986771734,0,0,0,0.000374955
302406,2013,1,3.739564347,20,1,0,2.664641976,0,0,0,0.000862888
302407,2013,1,4.700150626,20,0,0,3.360404055,0,0,0.000135754,0.000687093
302407,2015,1,4.747863519,24,0,0,2.527629901,0,0,0.000175748,0.000814997
302407,2017,1,4.832011412,24,0,0,3.600428326,0,0,0.000263252,0.000504233
302408,2013,1,5.01845924,20,1,1,3.099680641,0,1,0.003021641,0.01378226
302408,2015,1,5.368611322,22,1,1,3.406369835,0,0,0.004050877,0.017684699
302409,2013,1,4.597615887,20,1,0,2.431363764,0,0,0.000358815,0.002936335
302409,2015,1,4.597783988,22,1,0,2.442479769,0,0,0.00038356,3.38E-05
302409,2017,1,4.929141215,23,1,0,2.761175813,0,0,0.00071316,0.002290816
302411,2013,1,4.479452432,20,0,0,4.268882059,0,1,0.000102956,0.000312655
302413,2013,1,4.125168624,5,0,0,3.588495801,0,0,0.000327017,0.00110537
302414,2013,1,3.694863619,20,0,0,3.126456113,0,0,4.14E-06,-0.000479465
302414,2017,1,3.838086152,24,0,0,3.134177108,0,0,6.33E-05,0.000270854
302416,2013,1,3.769116752,20,0,0,2.382017043,0,0,0.000158283,0.000643449
302416,2015,1,3.630915587,22,0,0,2.285557309,0,0,0.000202909,0.000296182
302417,2013,1,3.717898223,20,0,0,2.812913357,0,0,3.38E-05,0.000458056
302419,2015,1,3.592562142,21,0,0,2.671172843,0,0,0,2.10E-05
302420,2013,1,4.115070753,19,0,1,2.914871818,0,0,0.000239721,0.001338057
302421,2013,1,3.691643836,19,0,0,2.7084209,0,0,0.000116893,0.001026914
302421,2015,1,3.646712897,21,0,0,2.527629901,0,0,0.000132319,0.001873745
302421,2017,1,3.670685243,23,0,0,2.460897843,0,0,0.000246617,0.002673824
302422,2013,1,3.803241301,19,0,0,2.527629901,0,0,7.90E-05,0.000337554
302422,2015,1,3.785864485,21,0,0,2.527629901,0,0,7.64E-05,0.000289748
302422,2017,1,3.854948711,23,0,0,2.542825427,0,0,9.27E-05,0.000232967
302423,2013,1,3.81877744,16,0,0,1.397940009,0,0,0.001249211,0.000859937
302424,2013,1,4.811430733,20,0,1,3.004751156,1,0,0.002255943,0.008981117
302425,2013,1,4.658678171,21,1,0,2.954724791,0,1,0.000407653,0.00158615
302425,2015,1,4.767122168,23,1,0,2.971739591,0,1,0.000848264,0.002907999
302426,2013,1,3.609372863,19,1,1,2.992553518,0,1,0.000241891,0.000203974
302426,2015,1,4.035828346,21,1,1,2.87909588,0,1,0.000230788,0.00048818
302426,2017,1,3.279133602,23,1,1,2.843232778,0,0,0.0003512,0.000197734
302427,2013,1,3.266402087,15,0,0,2.478566496,0,0,0.000144683,0.000578733
302427,2015,1,3.997047642,21,0,0,2.51054501,0,0,0.000211599,0.000728841
302427,2017,1,3.914329827,23,0,0,2.5774918,0,0,9.00E-05,0.000314778
302428,2013,1,3.759037335,19,1,0,2.037426498,0,0,0,0.000232297
302429,2013,1,4.114278765,19,1,0,1.785329835,0,0,0,0.00373311
302430,2013,1,3.296833874,19,0,0,2.857935265,0,0,0.000121587,-0.000254964
302431,2013,1,4.767254829,19,1,1,3.853028615,0,0,0.002379692,0.001425049
302431,2015,1,4.599739655,21,1,1,3.825880299,0,0,0,-0.003519268
302432,2013,1,3.620343644,19,0,0,3.238297068,0,0,0,0.000747556
302433,2013,1,3.932606184,19,0,0,3.171141151,0,1,0.000182418,0.001052937
302433,2015,1,3.823420956,20,0,0,2.966141733,0,0,0.000254134,0.000763574
302434,2013,1,4.272808912,19,0,0,3.717920026,0,0,0,0.000900809
302434,2015,1,3.844996391,21,0,0,2.605305046,0,1,5.97E-06,0.00028219
302434,2017,1,3.747517292,23,0,0,3.362859303,0,1,0,-0.000453298
302435,2013,1,3.90422249,19,0,0,2.937016107,0,0,4.97E-05,0.000432345
302438,2013,1,3.836047795,19,0,1,2.511883361,0,0,0.000112905,0.000425581
302439,2013,1,3.962632097,19,0,0,1.995635195,0,0,0.000207255,0.000827279
302442,2013,1,4.01955809,19,0,0,2.843232778,0,0,3.14E-05,0.000124743
302442,2015,1,4.208813143,21,0,0,2.873901598,0,0,0.00015763,0.000571195
302443,2013,1,5.071001559,19,0,0,4.30543736,0,0,0,0.00055264
302443,2015,1,5.082138831,21,0,0,4.280350693,0,0,0.000470867,0.000244284
302443,2017,1,5.118818867,23,0,0,4.266560939,0,0,0.002211464,-0.000744625
302450,2013,1,3.741393609,19,0,0,3.243781916,0,0,0,0.000129686
302451,2013,1,4.121082679,19,0,0,3.158663981,0,1,0.000223244,0.000746568
302451,2015,1,3.560805044,21,0,0,2.950851459,0,0,0,-0.001835333
302452,2013,1,4.072359285,19,0,0,3.656385719,0,1,8.44E-05,0.000389016
302452,2015,1,4.072288949,21,0,0,3.466571072,0,0,9.06E-05,0.000241526
302452,2017,1,3.8307172,23,0,0,3.151982395,0,0,0,-0.000148852
302453,2013,1,3.174441575,19,0,0,0,0,0,1.86E-05,-1.02E-05
302454,2013,1,4.463155391,19,1,0,4.468539323,0,0,0.000301385,0.000827883
302454,2015,1,4.591341955,21,0,0,4.777709493,0,0,0,0.001141317
302456,2013,1,3.911178684,19,0,0,3.381656483,0,1,9.64E-05,0.000882967
302456,2015,1,3.893006393,21,0,0,3.860996437,0,0,0.000301469,0.000796259
302458,2013,1,3.742006184,19,0,0,2.713490543,0,0,0.000282303,0.00112146
302459,2013,1,3.80808253,19,0,0,1.113943352,0,0,5.95E-05,0.001423336
302460,2013,1,4.968641913,19,1,0,3.698361566,0,0,0,-0.017226418
302460,2015,1,5.025289272,21,1,0,3.815644149,0,0,0,-0.052958473
302461,2013,1,5.203536007,19,0,0,3.529943402,0,0,0.008428099,0.003904073
302462,2013,1,4.062132492,19,1,0,2.966141733,0,0,4.76E-05,0.004033367
302463,2013,1,4.207546099,18,0,1,3.008600172,0,1,0,-0.000153138
302463,2015,1,4.390770397,20,0,1,3.209515015,0,1,0.00032949,0.001357782
302464,2013,1,4.735475643,18,0,1,3.903361336,0,0,0.000311945,8.27E-05
302464,2015,1,4.820159933,20,0,0,3.936564005,0,1,5.47E-05,0.000674269
302466,2013,1,3.651916181,18,0,0,2.98811284,0,1,0.000170532,0.000682131
302466,2015,1,3.760021926,20,0,0,3.003891166,0,0,0.000180829,0.000622854
302469,2013,1,3.856689512,20,0,1,3.096562438,0,0,0,0.000200021
302470,2013,1,3.98238087,18,0,0,3.048830087,0,0,0.000259331,0.001920383
302470,2015,1,3.85920059,20,0,0,3.114610984,0,0,0.000320035,0.000107813
302472,2013,1,4.055910551,18,0,0,2.892651034,0,0,0,-0.000420985
302472,2015,1,4.08548891,20,0,0,2.540329475,0,0,7.83E-07,0.000719087
302474,2013,1,3.785764233,18,0,0,2.365487985,0,0,1.72E-05,7.37E-05
302476,2013,1,4.131929616,18,0,0,2.382017043,0,0,0.000784281,0.007332714
302476,2015,1,4.175207004,20,0,0,2.359835482,0,0,0.001856346,0.008418659
302480,2013,1,3.688740654,18,0,0,2.852479994,0,0,0,-0.000181038
302481,2013,1,3.703113505,12,0,0,2.598790507,0,0,5.84E-05,0.000195618
302481,2015,1,3.763132655,20,0,0,2.6599162,0,1,4.54E-05,9.60E-05
302481,2017,1,3.852128347,22,0,0,2.598790507,0,1,6.22E-05,0.000319775
302482,2013,1,3.758606886,18,0,1,3.566790912,0,1,0,-9.12E-06
302483,2013,1,5.641493782,20,0,0,0,1,1,0.007141791,0.027897189
302483,2015,1,5.69932302,31,0,1,0,0,0,0,-0.023418416
302483,2017,1,5.733170171,22,0,0,0,0,0,0,0.008948887
302485,2013,1,4.21708334,18,0,0,3.490941205,0,0,3.08E-06,-0.000699959
302488,2013,1,3.298445128,18,1,0,3.644438589,0,0,0,-0.000325958
302488,2015,1,4.486549274,20,1,0,3.447158031,0,0,0,-0.007053521
302488,2017,1,4.708296654,22,1,0,3.478566496,1,0,0.000197586,-0.001383708
302490,2013,1,3.749962051,18,0,1,2.820201459,0,1,0,0.0003731
302491,2013,1,4.552772556,18,0,0,3.893206753,0,1,0.000392469,-0.000908733
302491,2015,1,4.66932618,20,0,0,4.071329587,0,0,0.000375742,0.000130196
302492,2013,1,3.698625872,18,0,0,3.143951116,0,0,0.000128944,0.000364604
302493,2013,1,4.131257126,18,1,1,3.07809415,0,0,0.000140881,-0.000456194
302493,2015,1,4.30596821,20,1,1,3.1532049,0,0,0,-0.00113979
302493,2017,1,4.165638634,22,1,0,3.128399269,0,1,0.000105925,-0.000334063
302496,2013,1,3.928029897,17,0,0,3.249687428,0,0,2.38E-05,0.000697145
302496,2015,1,3.918512985,19,0,0,3.177247836,0,0,7.67E-05,-0.000434372
302497,2013,1,3.853289107,18,0,0,2.986323777,0,0,4.90E-05,0.000324263
302498,2013,1,4.046615954,14,0,0,3.681331706,0,0,0.000121419,0.000648004
302499,2013,1,3.869769184,18,0,0,2.424881637,0,0,8.76E-05,0.000350381
302499,2015,1,3.912492718,20,0,0,2.527629901,0,0,0.00015388,0.00053003
302499,2017,1,3.939421161,22,0,0,2.571708832,1,1,0.000248046,0.000783068
302501,2013,1,3.819727261,18,0,0,3.028977705,0,1,0.00018879,0.001106122
302501,2015,1,4.020742201,20,0,0,3.079543007,0,0,0.000192262,0.002132243
302502,2013,1,4.516005714,18,0,0,3.764997599,0,1,9.22E-05,0.000831106
302503,2013,1,3.923874723,17,0,0,2.776701184,0,0,0,0.006619931
302503,2015,1,3.928197302,19,0,0,2.858537198,0,1,0,0.012089354
302503,2017,1,4.856682456,21,0,0,2.940018155,0,0,0.003743547,0.065563883
302504,2013,1,3.927970276,17,0,1,3.02489596,0,0,0.000273869,0.001095476
302505,2013,1,4.10540618,17,0,0,4.023211292,0,0,0.000300058,0.001228893
302506,2013,1,3.882358364,17,0,0,2.6599162,0,0,9.12E-05,0.000461761
302507,2013,1,4.966744303,17,0,1,4.083538451,0,1,0.000432967,0.002604198
302507,2015,1,4.954315754,19,0,1,3.959947216,0,0,4.27E-05,-0.004592647
302507,2017,1,4.896639274,21,0,1,4.000347297,1,0,0.002464388,-0.019027861
302508,2013,1,4.845994206,17,1,1,3.435366507,0,1,0.002251259,0.008187164
302508,2015,1,5.300197872,19,1,0,3.405687787,0,1,0.003239075,0.011694427
302509,2013,1,4.069890366,17,0,0,4.218220304,1,1,0.000183219,0.000732885
302510,2013,1,3.59344852,17,0,0,3.437274797,0,0,2.63E-05,4.69E-05
302510,2015,1,3.458214557,19,0,0,2.648360011,0,0,1.95E-05,0.00043799
302512,2015,1,3.584073172,19,0,0,1.397940009,0,0,9.22E-05,0.000665356
302514,2013,1,4.006440412,17,0,0,2.460897843,0,0,0,-0.000201634
302516,2013,1,3.51495666,17,0,0,2.08278537,0,0,4.88E-05,0.00020111
302517,2013,1,4.099077077,17,1,0,2.478566496,0,0,0,-0.000644549
302517,2015,1,4.156123249,19,1,0,2.382017043,0,0,0,0.001597537
302517,2017,1,4.140904007,21,1,1,2.423245874,0,0,0,0.000178075
302518,2013,1,3.798807826,16,0,0,2.795880017,0,0,0.000232648,0.001021742
302522,2013,1,4.170317495,17,0,0,3.577146985,0,0,0.000122978,0.000419402
302522,2015,1,4.396080275,19,0,0,3.618361931,0,0,0.000681524,0.000153488
302524,2013,1,3.878154437,16,0,0,2.311753861,0,0,6.91E-05,0.00038529
302525,2013,1,3.486667824,15,0,0,1.69019608,0,0,0,-8.11E-05
302526,2013,1,3.624205422,17,0,0,3.769451179,0,0,6.40E-05,-0.000123002
302527,2013,1,4.301038595,10,0,0,4.18130038,0,0,0.000613377,0.0008796
302528,2013,1,3.723444564,17,0,0,3.230448921,0,0,7.70E-05,0.000307903
302530,2013,1,4.050333114,17,0,0,2.781036939,0,0,0.000131336,0.000104828
302530,2015,1,4.03185138,19,0,0,2.624282096,0,0,0,0.000122258
302530,2017,1,4.04257504,21,0,0,2.797267541,0,0,1.67E-05,5.05E-05
302531,2013,1,3.573987662,17,0,0,2.971739591,0,0,0,0.000111247
302534,2013,1,3.562372363,16,0,0,2.942999593,0,0,8.07E-05,0.000313327
302537,2013,1,4.112800457,17,0,0,2.33243846,0,0,0.000519075,0.00207038
302537,2015,1,4.234305273,19,0,0,2.330413773,0,0,0.001048048,0.004927903
302540,2013,1,4.415731682,17,0,0,1.785329835,0,0,0.000214476,-0.00072669
302540,2015,1,4.531280041,19,0,0,1.86332286,0,0,4.29E-05,-7.83E-05
302541,2013,1,3.674399975,17,0,0,2.977266212,0,0,0.000119232,0.00059616
302545,2013,1,4.824799418,17,1,0,3.962748053,0,0,0,-0.16246805
302545,2015,1,4.977346469,19,0,0,4.098643726,0,1,0,0.03187643
302547,2013,1,5.467582772,17,1,1,3.618884485,0,0,3.14E-05,-0.033417445
302550,2013,1,4.570400673,17,1,0,2.542825427,0,0,0.00108003,0.005942783
302552,2013,1,3.705767729,15,0,1,3.118925753,0,0,9.68E-05,0.000371581
302552,2015,1,3.809050376,18,0,1,2.998695158,0,0,9.42E-05,0.000541753
302556,2013,1,4.181292885,16,0,1,2.982723388,0,1,0,-0.000173963
302559,2013,1,3.78149806,16,0,0,1.785329835,0,0,0,-4.87E-05
302560,2013,1,3.72190231,16,0,0,2.836324116,0,1,3.02E-05,0.000120877
302564,2013,1,3.917250451,14,0,0,1.113943352,0,0,0.000546426,0.002185699
302564,2015,1,4.01042925,16,0,0,1.397940009,0,1,0.000649939,0.002238684
302564,2017,1,3.943135268,18,0,0,1.397940009,0,0,0.000533734,0.001559343
302565,2013,1,4.612068483,16,1,1,3.838912027,0,0,4.38E-06,0.005184208
302567,2013,1,3.83601733,16,0,0,3.480725379,0,1,0.000164781,0.000709795
302568,2013,1,3.764611196,16,0,1,2.648360011,0,0,0.000265656,0.00098072
302569,2013,1,2.861258238,16,0,0,2.123851641,0,1,3.32E-05,0.000132753
302569,2015,1,3.302286133,18,0,0,1.69019608,0,0,3.44E-05,0.000152685
302570,2013,1,3.740465005,13,0,0,3.928037206,0,1,1.86E-05,5.38E-05
302570,2015,1,3.710971408,18,0,0,3.730540036,0,0,1.85E-05,0.000105947
302573,2013,1,4.454301896,16,0,0,3.819346484,0,0,1.33E-05,-0.000912933
302573,2015,1,4.502718136,18,0,0,3.819609733,0,0,6.18E-05,-0.001169432
302573,2017,1,4.539910686,20,0,0,3.715167358,0,0,0.000506326,0.0014709
302574,2013,1,3.180891812,20,0,1,2.230448921,0,0,1.29E-05,-1.62E-05
302575,2013,1,3.951064036,20,0,1,3.070776463,0,0,0.000130107,0.000882934
302575,2015,1,3.922876127,22,0,0,3.425697213,0,0,0.00016021,0.000213685
302575,2017,1,4.000727442,24,0,0,3.192288613,0,0,0.000379336,0.001365796
302576,2013,1,3.583176401,29,0,0,2.123851641,0,0,9.32E-06,0.000612076
302577,2013,1,4.40344353,29,0,0,3.842422003,0,0,0,0.001851515
302577,2015,1,4.430082928,22,0,0,3.826204423,0,0,0.000652981,0.002845993
302578,2013,1,3.783694782,29,0,0,2.123851641,0,0,0.000154566,0.000616006
302579,2013,1,4.285317008,15,0,0,3.249687428,0,0,5.65E-05,0.000345776
302581,2013,1,3.648088448,20,0,0,3.334252642,0,0,2.95E-05,0.000103165
302582,2013,1,3.903622854,20,0,0,2.87909588,0,0,0,0.00215082
302583,2013,1,3.765796716,29,0,0,3.043755127,0,0,5.30E-05,0.000402543
302584,2013,1,3.733679482,29,0,0,2.198657087,0,0,2.27E-05,1.02E-05
302584,2015,1,3.722555315,31,0,0,2.037426498,0,0,2.64E-06,7.58E-05
302585,2013,1,4.509924867,29,0,0,3.886208624,0,1,0.000810922,0.004195251
302586,2013,1,1.426760169,29,0,0,1.113943352,0,0,1.39E-06,1.58E-05
302587,2013,1,4.255394452,20,0,0,1.785329835,0,0,0,0.002089868
302588,2013,1,3.912682526,20,0,0,0,0,0,1.31E-05,5.58E-05
302588,2015,1,4.050227475,29,0,0,0,0,0,0.000242731,0.000815138
302589,2013,1,3.89364174,20,0,0,2.998695158,0,0,5.32E-05,-0.001129784
302590,2013,1,3.661686315,20,0,0,2.850646235,0,0,4.45E-05,0.000117058
302591,2013,1,4.778892992,28,1,0,3.205745541,1,0,0.003072441,0.003541967
302591,2015,1,4.889331912,30,1,0,3.744762237,0,0,0.000711458,0.002205062
302591,2017,1,4.994325816,32,1,0,3.767007364,0,0,0.000328728,-0.018303773
302592,2013,1,5.159664778,28,0,1,3.920071124,0,0,0.000573955,0.002267418
302592,2015,1,4.91966018,30,1,1,3.94116346,0,0,0,-0.023049947
302592,2017,1,5.095341605,24,0,1,3.878866337,0,0,0.008163083,0.019748256
302593,2013,1,3.80899376,28,0,0,3.665205628,0,0,8.90E-05,0.000355931
302594,2013,1,5.552161207,20,0,0,3.925776054,0,0,1.04E-06,-0.003922504
302594,2015,1,5.531337672,22,0,0,3.914396052,0,0,0,-0.004773146
302594,2017,1,5.493093969,24,0,0,3.794557751,0,1,2.12E-05,-0.005833778
302596,2013,1,3.934930783,10,0,0,3.459543258,0,0,0.000130033,-0.001809761
302597,2013,1,4.180533645,28,0,0,3.370328008,0,0,0.000247697,0.003081711
302597,2015,1,4.175266939,30,0,0,2.741939078,0,0,0.000233672,0.00138098
302598,2013,1,4.152815906,28,0,1,3.36267093,0,1,6.90E-05,0.001544352
302598,2015,1,4.387874097,30,0,1,3.360404055,1,1,0,-0.000906043
302600,2013,1,4.260658982,28,0,0,2.460897843,0,0,0.000100913,0.000518507
302600,2015,1,4.470564143,30,0,0,2.511883361,0,0,0.000668433,0.002339306
302600,2017,1,4.407800291,32,0,0,2.733197265,0,0,0.000507118,0.001579994
302602,2013,1,3.770259679,20,0,0,2.478566496,0,0,0.000189089,0.000865457
302602,2015,1,3.600601551,22,0,0,2.037426498,0,0,0,0.001065161
302603,2013,1,3.904827344,20,0,1,3.147676324,0,0,0.001327788,0.013674581
302603,2015,1,4.305090177,22,0,1,3.457730548,0,0,0.0017391,0.01500985
302604,2013,1,3.673067276,53,0,0,3.052693942,0,0,6.71E-05,0.000278422
302605,2013,1,5.11536917,28,0,0,4.677324022,0,1,0,0.002052251
302605,2015,1,5.008255708,30,0,0,4.290857877,0,0,0,0.000664999
302606,2013,1,4.093884033,20,0,1,2.485721426,0,0,0.000336948,0.001621839
302606,2015,1,4.261147081,30,0,1,2.477121255,0,0,0.000480764,0.001132968
302606,2017,1,4.32194045,24,0,1,3.089551883,0,0,0.000929458,0.003007334
302607,2013,1,3.712197076,27,0,0,2.527629901,0,0,0.000291277,0.000927873
302608,2013,1,3.671202594,27,0,0,2.828015064,0,0,0.000258302,0.000372668
302609,2013,1,3.726760705,27,0,1,2.442479769,0,0,0,0.000268845
302610,2013,1,5.608670247,30,1,1,3.367169489,0,0,0.000290322,0.00090325
302611,2013,1,3.696425931,27,1,1,3.411788005,0,0,9.42E-05,0.00029775
302613,2013,1,4.917723962,20,0,0,4.119519818,0,1,9.34E-06,0.001127765
302613,2015,1,4.956503165,29,0,0,4.466051626,1,1,0.000339821,0.005220626
302615,2013,1,3.681124016,20,0,1,2.557507202,0,0,2.89E-05,0.000105676
302616,2013,1,4.434785422,20,0,0,4.445246035,0,1,0.000374976,0.001332735
302616,2015,1,4.493993096,25,0,0,4.30451207,0,0,0.000329512,0.00137169
302616,2017,1,4.479484325,24,0,0,4.541591723,0,0,0.00071143,0.001095338
302617,2013,1,3.903014408,27,0,0,2.742725131,0,0,8.79E-05,0.000186079
302617,2015,1,3.96843693,29,0,0,2.722633923,0,0,5.54E-05,0.000489605
302617,2017,1,3.94443197,31,0,0,2.727541257,0,0,0.00016122,0.000440548
302623,2013,1,3.815485262,20,0,0,2.511883361,0,0,1.50E-05,6.01E-05
302626,2013,1,4.059921043,27,0,0,2.962842681,0,0,6.09E-06,5.74E-05
302627,2013,1,3.620386894,26,0,1,3.204933522,0,0,8.60E-05,0.000698922
302627,2015,1,3.750159469,17,0,0,3.219322508,0,1,5.68E-05,0.000293178
302630,2013,1,4.745159486,23,0,0,3.165837625,0,0,0.000243038,0.000974793
302631,2013,1,3.753657702,26,0,1,2.892651034,0,1,0.000312693,0.000592614
302632,2013,1,3.930092301,26,0,0,3.489255168,1,1,0.000108825,0.000431761
302633,2013,1,4.093547402,26,0,0,2.285557309,0,0,9.66E-05,0.000405643
302633,2015,1,4.022374669,20,0,0,2.257678575,0,0,0.000117795,0.000430524
302633,2017,1,4.21049009,26,0,0,2.336459734,0,0,0.0002807,0.000824567
302634,2013,1,3.767176125,20,0,1,2.692846919,0,0,0.000142336,0.000601948
302636,2013,1,4.834494718,26,1,1,2.804139432,0,0,0,-0.001230015
302636,2015,1,4.808516918,28,1,1,2.692846919,0,1,0.000753863,0.000237114
302636,2017,1,4.682524372,30,1,1,2.648360011,0,0,0.000502108,0.001194218
302638,2013,1,3.85087785,27,0,0,2.977266212,0,0,0,0.000380345
302638,2015,1,3.965877371,28,0,0,2.328379603,0,0,0.000414873,0.001462078
302640,2013,1,4.393976008,26,0,0,3.570893036,0,0,0.000211523,0.004745648
302641,2013,1,4.956412095,26,0,0,3.70457945,0,0,0.007777024,0.033182508
302641,2015,1,4.967839969,28,0,1,3.594723946,0,1,0.00107871,0.003625354
302643,2013,1,3.765055484,20,0,0,2.423245874,0,0,7.21E-05,0.001830677
302643,2015,1,3.7945601,22,0,0,2.257678575,0,0,4.10E-05,0.002046635
302643,2017,1,3.727801804,24,0,0,2.285557309,0,0,0.000115575,0.000750967
302644,2013,1,5.032191629,20,1,0,0,0,0,0,-0.004408217
302645,2013,1,3.674763978,26,0,0,3.312388949,1,0,0,-0.000487157
302645,2015,1,4.067642431,22,0,0,3.212986185,0,0,0.000524082,0.002184146
302645,2017,1,4.184495642,24,0,0,3.31386722,0,1,0,0.003351092
302646,2013,1,3.981935873,16,0,0,2.08278537,0,0,0.000127322,-9.74E-05
302646,2015,1,3.867832955,22,0,0,2.08278537,0,0,3.85E-06,0.000885062
302647,2013,1,4.00562938,26,0,1,3.136403448,0,0,0.000218933,0.000932466
302647,2015,1,4.078653149,28,0,1,3.222196046,0,1,0.000302138,0.001108608
302648,2013,1,4.813627291,20,0,0,3.983806642,0,1,7.88E-05,0.001026321
302648,2015,1,4.825021315,22,0,0,3.985426474,0,1,0.000393218,0.002808852
302649,2013,1,3.743146585,26,0,0,2.706717782,0,1,0,3.84E-05
302651,2013,1,3.595720597,20,0,1,2.778874472,0,0,4.78E-05,0.000164978
302652,2013,1,4.604975687,20,0,0,4.252100249,0,1,0,0.000224444
302652,2015,1,4.595623008,22,0,0,3.110252917,0,0,0,8.45E-05
302652,2017,1,4.667720433,22,0,0,3.200029267,0,1,3.63E-05,0.001239901
302654,2013,1,4.384652872,26,0,0,3.182699903,0,0,0.003075443,0.012300731
302655,2013,1,3.857842933,20,0,0,4.035869814,0,0,0.000142569,0.000570271
302655,2015,1,3.411354015,22,0,0,3.15136985,0,0,0,1.85E-05
302656,2013,1,4.089579834,26,0,1,2.627365857,0,0,6.45E-05,0.000247755
302656,2015,1,3.969217368,28,0,1,3.126456113,0,1,4.52E-05,0.00034526
302656,2017,1,3.742263993,30,0,0,3.038620162,0,1,0.000105653,0.00054355
302658,2013,1,3.815350747,26,0,1,2.33243846,0,0,0,0.000684585
302658,2015,1,3.878278563,28,0,1,2.285557309,0,0,0.000464243,0.000593453
302658,2017,1,3.650978141,30,0,1,2.285557309,0,0,2.21E-05,5.44E-05
302659,2013,1,4.345122669,25,0,0,3.610021025,0,0,0.001466863,0.000387102
302660,2013,1,3.644246827,20,0,0,3.334654767,0,0,0,3.06E-05
302660,2015,1,3.581032191,28,0,0,3.214578954,0,0,1.06E-05,3.77E-05
302661,2013,1,4.243755605,20,0,1,3.50623436,0,0,0.000339512,0.002399255
302662,2013,1,4.690515594,20,0,0,3.448551739,0,1,0.0015236,0.006013964
302662,2015,1,5.042471671,22,0,0,3.446692466,0,1,2.27E-05,-0.015090252
302662,2017,1,4.771930115,20,0,0,3.36267093,0,0,0,0.001725643
302663,2013,1,3.685289362,26,0,0,2.850646235,0,0,0.000225093,0.000891907
302665,2013,1,3.869412331,13,0,0,2.671172843,0,0,1.85E-05,0.000191423
302667,2013,1,4.64427595,25,1,0,3.597804842,0,1,0,-0.001945269
302668,2013,1,3.640284181,25,0,0,1.69019608,0,0,0.000461955,0.001932138
302669,2013,1,3.594308877,20,0,0,2.424881637,0,0,0,0.000343084
302670,2013,1,4.012694854,20,0,0,2.67669361,0,0,6.69E-05,0.000152295
302671,2013,1,5.433533571,20,0,0,0,0,0,0,0.004160777
302675,2013,1,3.621477316,25,0,0,2.495544338,0,0,0,0.00032999
302676,2013,1,3.847750942,20,0,0,2.954724791,0,0,0.000208819,0.000836785
302677,2013,1,3.752537856,20,0,1,3.593175263,0,0,8.66E-05,0.000282885
302679,2013,1,2.992297752,25,0,0,2.336459734,0,0,0.000658983,-0.000759335
302682,2013,1,3.648227516,24,0,1,2.62838893,0,0,0,-0.000853986
302684,2013,1,4.075448084,25,0,0,2.611723308,0,0,0,0.000250439
302685,2013,1,3.657607181,20,0,0,2.773054693,0,0,4.12E-06,-0.002624934
302686,2013,1,3.979912456,25,0,0,3.376759395,0,0,2.24E-05,8.96E-05
302686,2015,1,4.190654133,27,0,0,3.671080233,0,0,0,-0.001695174
302687,2013,1,4.276952165,20,0,0,3.699404082,0,0,0,-0.000138633
302688,2013,1,5.280324571,20,0,0,3.552059534,0,0,0.000373859,0.000843184
302688,2015,1,5.505598671,22,0,0,3.8659918,1,0,0.001007952,0.003973759
302688,2017,1,5.700239709,24,0,0,4.076166939,0,1,0.002817789,0.007800159
302689,2013,1,3.709266314,36,0,0,2.812244697,0,1,4.05E-05,0.000162012
302689,2015,1,3.693316593,55,0,1,2.184691431,0,0,0.000103763,0.000356333
302690,2013,1,3.532559374,20,0,0,2.967079734,0,0,1.80E-05,6.95E-05
