region,semana,paso,nom_comuna,comuna,fecha_inicio,fecha_termino,var_salidas,var_salidas_cota_inferior,var_salidas_cota_superior
14,96,4.0,PANGUIPULLI,14108,2021-11-01,2021-11-05,0.9380338710854884,0.9380338710854884,0.9380338710854884
14,97,4.0,PANGUIPULLI,14108,2021-11-08,2021-11-12,0.9363475777423635,0.9363475777423635,0.9363475777423635
14,98,3.0,PANGUIPULLI,14108,2021-11-15,2021-11-19,0.9276629267399606,0.9276629267399606,0.9276629267399606
14,99,3.0,PANGUIPULLI,14108,2021-11-22,2021-11-26,0.9236969509616748,0.9236969509616748,0.9236969509616748
14,100,3.0,PANGUIPULLI,14108,2021-11-29,2021-12-03,0.9474785923298322,0.9474785923298322,0.9474785923298322
14,101,3.0,PANGUIPULLI,14108,2021-12-06,2021-12-10,0.9706397200215252,0.9706397200215252,0.9706397200215252
14,102,4.0,PANGUIPULLI,14108,2021-12-13,2021-12-17,0.9171270945503344,0.9171270945503344,0.9171270945503344
14,103,4.0,PANGUIPULLI,14108,2021-12-20,2021-12-24,0.9170169548747316,0.9170169548747316,0.9170169548747316
14,104,4.0,PANGUIPULLI,14108,2021-12-27,2021-12-31,0.8669148028853771,0.8669148028853771,0.8669148028853771
14,105,,PANGUIPULLI,14108,2022-01-03,2022-01-07,0.8850425314373821,0.8850425314373821,0.8850425314373821
14,106,4.0,PANGUIPULLI,14108,2022-01-10,2022-01-14,0.8430182025046519,0.8430182025046519,0.8430182025046519
14,107,3.0,PANGUIPULLI,14108,2022-01-17,2022-01-21,0.8123762297332574,0.8123762297332574,0.8123762297332574
14,108,3.0,PANGUIPULLI,14108,2022-01-24,2022-01-28,0.7765789502254088,0.7765789502254088,0.7765789502254088
14,109,3.0,PANGUIPULLI,14108,2022-01-31,2022-02-04,0.8095831701698549,0.8095831701698549,0.8095831701698549
14,110,3.0,PANGUIPULLI,14108,2022-02-07,2022-02-11,0.7882684628110164,0.7882684628110164,0.7882684628110164
14,111,3.0,PANGUIPULLI,14108,2022-02-14,2022-02-18,0.8291312361279505,0.8291312361279505,0.8291312361279505
14,112,2.0,PANGUIPULLI,14108,2022-02-21,2022-02-25,0.8160876777782131,0.8160876777782131,0.8160876777782131
14,113,2.0,PANGUIPULLI,14108,2022-02-28,2022-03-04,0.920485698214554,0.920485698214554,0.920485698214554
14,114,2.0,PANGUIPULLI,14108,2022-03-07,2022-03-11,1.0023086194551774,1.0023086194551774,1.0023086194551774
14,115,3.0,PANGUIPULLI,14108,2022-03-14,2022-03-18,0.9702130713030516,0.9702130713030516,0.9702130713030516
14,116,3.0,PANGUIPULLI,14108,2022-03-21,2022-03-25,0.9837633119708044,0.9837633119708044,0.9837633119708044
14,117,3.0,PANGUIPULLI,14108,2022-03-28,2022-04-01,0.9924693955096924,0.9924693955096924,0.9924693955096924
14,118,,PANGUIPULLI,14108,2022-04-04,2022-04-08,1.0752514733550438,1.0480328260841376,1.1024701206259502
14,119,,PANGUIPULLI,14108,2022-04-11,2022-04-15,1.0287074654369674,1.0287074654369674,1.0287074654369674
14,120,,PANGUIPULLI,14108,2022-04-18,2022-04-22,0.9567420563288721,0.9567420563288721,0.9567420563288721
14,121,,PANGUIPULLI,14108,2022-04-25,2022-04-29,0.9286165783283308,0.9286165783283308,0.9286165783283308
14,122,,PANGUIPULLI,14108,2022-05-02,2022-05-06,0.9467949621537922,0.9467949621537922,0.9467949621537922
14,123,,PANGUIPULLI,14108,2022-05-09,2022-05-13,0.9441639144257499,0.9441639144257499,0.9441639144257499
14,124,,PANGUIPULLI,14108,2022-05-16,2022-05-20,0.9457384283574528,0.9457384283574528,0.9457384283574528
14,125,,PANGUIPULLI,14108,2022-05-23,2022-05-27,0.8972748430966239,0.8972748430966239,0.8972748430966239
14,126,,PANGUIPULLI,14108,2022-05-30,2022-06-03,0.9318889500973108,0.9318889500973108,0.9318889500973108
14,127,,PANGUIPULLI,14108,2022-06-06,2022-06-10,0.9348221216484344,0.9348221216484344,0.9348221216484344
14,128,,PANGUIPULLI,14108,2022-06-13,2022-06-17,0.9445324742160524,0.9445324742160524,0.9445324742160524
14,129,,PANGUIPULLI,14108,2022-06-20,2022-06-24,0.8915125204000304,0.8915125204000304,0.8915125204000304
14,130,,PANGUIPULLI,14108,2022-06-27,2022-07-01,0.8554551962187403,0.8554551962187403,0.8554551962187403
14,131,,PANGUIPULLI,14108,2022-07-04,2022-07-08,0.8148559315492829,0.8148559315492829,0.8148559315492829
14,132,,PANGUIPULLI,14108,2022-07-11,2022-07-15,0.8071517568186828,0.8071517568186828,0.8071517568186828
14,9,0.0,LA UNIÓN,14201,2020-03-02,2020-03-06,0.9928322900097464,0.99195783603755,0.9937067439819428
14,10,0.0,LA UNIÓN,14201,2020-03-09,2020-03-13,1.006293256018057,1.006293256018057,1.006293256018057
14,11,0.0,LA UNIÓN,14201,2020-03-16,2020-03-20,0.8865528734766521,0.8790111451471383,0.8940946018061661
14,12,0.0,LA UNIÓN,14201,2020-03-23,2020-03-27,0.7950053038237477,0.7803086224929052,0.8097019851545901
14,13,0.0,LA UNIÓN,14201,2020-03-30,2020-04-03,0.8149687330697547,0.8025556979713196,0.8273817681681898
14,14,0.0,LA UNIÓN,14201,2020-04-06,2020-04-10,0.8208009715786023,0.8102314423388721,0.8313705008183325
14,15,0.0,LA UNIÓN,14201,2020-04-13,2020-04-17,0.788685407631009,0.7635981495091183,0.8137726657528999
14,16,0.0,LA UNIÓN,14201,2020-04-20,2020-04-24,0.7861752651562792,0.7623398307603386,0.8100106995522198
14,17,0.0,LA UNIÓN,14201,2020-04-27,2020-05-01,0.8108039051713345,0.7929924754805984,0.8286153348620707
14,18,0.0,LA UNIÓN,14201,2020-05-04,2020-05-08,0.803293782576991,0.7825232634907556,0.8240643016632264
14,19,0.0,LA UNIÓN,14201,2020-05-11,2020-05-15,0.7947188965901699,0.7716010567513523,0.8178367364289876
14,20,0.0,LA UNIÓN,14201,2020-05-18,2020-05-22,0.7966026532876254,0.7767601636213478,0.8164451429539029
14,21,0.0,LA UNIÓN,14201,2020-05-25,2020-05-29,0.8164911656279522,0.7802079569930023,0.8527743742629021
14,22,0.0,LA UNIÓN,14201,2020-06-01,2020-06-05,0.8145670579878896,0.7923381497312327,0.8367959662445466
14,23,0.0,LA UNIÓN,14201,2020-06-08,2020-06-12,0.7808115054389351,0.7651584647576044,0.7964645461202656
14,24,0.0,LA UNIÓN,14201,2020-06-15,2020-06-19,0.7806086437010507,0.7313348567904211,0.8298824306116802
14,25,0.0,LA UNIÓN,14201,2020-06-22,2020-06-26,0.7434019946394754,0.6199988138984462,0.8668051753805045
14,26,0.0,LA UNIÓN,14201,2020-06-29,2020-07-03,0.8118293153988498,0.7943137101668164,0.8293449206308832
14,27,0.0,LA UNIÓN,14201,2020-07-06,2020-07-10,0.812592154457412,0.7966164334770821,0.828567875437742
14,28,4.0,LA UNIÓN,14201,2020-07-13,2020-07-17,0.8548420425735558,0.8451497876174926,0.8645342975296191
14,29,4.0,LA UNIÓN,14201,2020-07-20,2020-07-24,0.8496089745390778,0.8236954529508081,0.8755224961273473
14,30,4.0,LA UNIÓN,14201,2020-07-27,2020-07-31,0.8305186051328278,0.813930899460283,0.8471063108053727
14,31,4.0,LA UNIÓN,14201,2020-08-03,2020-08-07,0.8459814699247648,0.8275710746970482,0.8643918651524813
14,32,4.0,LA UNIÓN,14201,2020-08-10,2020-08-14,0.8642296118617654,0.8560090784194555,0.8724501453040753
14,33,4.0,LA UNIÓN,14201,2020-08-17,2020-08-21,0.8683507292330955,0.8618980101637419,0.8748034483024492
14,34,4.0,LA UNIÓN,14201,2020-08-24,2020-08-28,0.8570872457181866,0.8485094986767335,0.8656649927596398
