Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,31713.0
Arica y Parinacota,15,Camarones,15102,1233.0,73.0
Arica y Parinacota,15,General Lagos,15202,810.0,88.0
Arica y Parinacota,15,Putre,15201,2515.0,217.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,233.0
Tarapacá,1,Alto Hospicio,1107,129999.0,16779.0
Tarapacá,1,Camina,1402,1375.0,233.0
Tarapacá,1,Colchane,1403,1583.0,191.0
Tarapacá,1,Huara,1404,3000.0,495.0
Tarapacá,1,Iquique,1101,223463.0,31974.0
Tarapacá,1,Pica,1405,5958.0,1065.0
Tarapacá,1,Pozo Almonte,1401,17395.0,2492.0
Tarapacá,1,Desconocido Tarapaca,,,945.0
Antofagasta,2,Antofagasta,2101,425725.0,42739.0
Antofagasta,2,Calama,2201,190336.0,19900.0
Antofagasta,2,Maria Elena,2302,6814.0,746.0
Antofagasta,2,Mejillones,2102,14776.0,2061.0
Antofagasta,2,Ollague,2202,287.0,54.0
Antofagasta,2,San Pedro de Atacama,2203,10434.0,1231.0
Antofagasta,2,Sierra Gorda,2103,1746.0,195.0
Antofagasta,2,Taltal,2104,13657.0,1064.0
Antofagasta,2,Tocopilla,2301,28079.0,2611.0
Antofagasta,2,Desconocido Antofagasta,,,745.0
Atacama,3,Alto del Carmen,3302,5729.0,305.0
Atacama,3,Caldera,3102,19426.0,1920.0
Atacama,3,Chanaral,3201,13164.0,1163.0
Atacama,3,Copiapo,3101,171766.0,17470.0
Atacama,3,Diego de Almagro,3202,14358.0,1469.0
Atacama,3,Freirina,3303,7681.0,712.0
Atacama,3,Huasco,3304,11264.0,950.0
Atacama,3,Tierra Amarilla,3103,14312.0,1583.0
Atacama,3,Vallenar,3301,57009.0,5903.0
Atacama,3,Desconocido Atacama,,,107.0
Coquimbo,4,Andacollo,4103,11791.0,654.0
Coquimbo,4,Canela,4202,9546.0,530.0
Coquimbo,4,Combarbala,4302,13884.0,892.0
Coquimbo,4,Coquimbo,4102,256735.0,19231.0
Coquimbo,4,Illapel,4201,32801.0,2646.0
Coquimbo,4,La Higuera,4104,4450.0,416.0
Coquimbo,4,La Serena,4101,249656.0,18675.0
Coquimbo,4,Los Vilos,4203,23374.0,2223.0
Coquimbo,4,Monte Patria,4303,32527.0,2077.0
Coquimbo,4,Ovalle,4301,121269.0,9858.0
Coquimbo,4,Paiguano,4105,4675.0,396.0
Coquimbo,4,Punitaqui,4304,12165.0,1024.0
Coquimbo,4,Rio Hurtado,4305,4372.0,250.0
Coquimbo,4,Salamanca,4204,29110.0,2006.0
Coquimbo,4,Vicuna,4106,29741.0,2213.0
Coquimbo,4,Desconocido Coquimbo,,,269.0
Valparaíso,5,Algarrobo,5602,15174.0,1406.0
Valparaíso,5,Cabildo,5402,20663.0,1626.0
Valparaíso,5,Calera,5502,53591.0,5419.0
Valparaíso,5,Calle Larga,5302,16482.0,1404.0
Valparaíso,5,Cartagena,5603,25357.0,2877.0
Valparaíso,5,Casablanca,5102,29170.0,2468.0
Valparaíso,5,Catemu,5702,15213.0,1276.0
Valparaíso,5,Concon,5103,45889.0,3947.0
Valparaíso,5,El Quisco,5604,17742.0,1666.0
Valparaíso,5,El Tabo,5605,14338.0,1606.0
Valparaíso,5,Hijuelas,5503,19099.0,1523.0
Valparaíso,5,Isla de Pascua,5201,8277.0,9.0
Valparaíso,5,Juan Fernandez,5104,1033.0,1.0
Valparaíso,5,La Cruz,5504,25321.0,2046.0
Valparaíso,5,La Ligua,5401,37739.0,3634.0
Valparaíso,5,Limache,5802,49931.0,4525.0
Valparaíso,5,Llaillay,5703,26533.0,2484.0
Valparaíso,5,Los Andes,5301,68093.0,6336.0
Valparaíso,5,Nogales,5506,23490.0,1962.0
Valparaíso,5,Olmue,5803,19266.0,1623.0
Valparaíso,5,Panquehue,5704,7633.0,608.0
Valparaíso,5,Papudo,5403,6201.0,559.0
Valparaíso,5,Petorca,5404,10558.0,846.0
Valparaíso,5,Puchuncavi,5105,20071.0,1808.0
Valparaíso,5,Putaendo,5705,17645.0,1360.0
Valparaíso,5,Quillota,5501,97572.0,8901.0
Valparaíso,5,Quilpue,5801,167085.0,14419.0
Valparaíso,5,Quintero,5107,36135.0,3317.0
Valparaíso,5,Rinconada,5303,11263.0,824.0
Valparaíso,5,San Antonio,5601,96761.0,9967.0
Valparaíso,5,San Esteban,5304,20643.0,1512.0
Valparaíso,5,San Felipe,5701,83494.0,7228.0
Valparaíso,5,Santa Maria,5706,16367.0,1414.0
Valparaíso,5,Santo Domingo,5606,11934.0,1063.0
Valparaíso,5,Valparaiso,5101,315732.0,35882.0
Valparaíso,5,Villa Alemana,5804,139310.0,12559.0
Valparaíso,5,Vina del Mar,5109,361371.0,34897.0
Valparaíso,5,Zapallar,5405,7994.0,673.0
Valparaíso,5,Desconocido Valparaiso,,,1298.0
Metropolitana,13,Alhue,13502,7405.0,827.0
Metropolitana,13,Buin,13402,109641.0,11828.0
Metropolitana,13,Calera de Tango,13403,28525.0,2824.0
Metropolitana,13,Cerrillos,13102,88956.0,9213.0
Metropolitana,13,Cerro Navia,13103,142465.0,19644.0
Metropolitana,13,Colina,13301,180353.0,16707.0
Metropolitana,13,Conchali,13104,139195.0,15933.0
Metropolitana,13,Curacavi,13503,36430.0,4275.0
Metropolitana,13,El Bosque,13105,172000.0,23132.0
Metropolitana,13,El Monte,13602,40014.0,4363.0
Metropolitana,13,Estacion Central,13106,206792.0,20247.0
Metropolitana,13,Huechuraba,13107,112528.0,11099.0
Metropolitana,13,Independencia,13108,142065.0,15779.0
Metropolitana,13,Isla de Maipo,13603,40171.0,4379.0
Metropolitana,13,La Cisterna,13109,100434.0,11304.0
Metropolitana,13,La Florida,13110,402433.0,46375.0
