Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,31519.0
Arica y Parinacota,15,Camarones,15102,1233.0,73.0
Arica y Parinacota,15,General Lagos,15202,810.0,88.0
Arica y Parinacota,15,Putre,15201,2515.0,216.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,214.0
Tarapacá,01,Alto Hospicio,01107,129999.0,16584.0
Tarapacá,01,Camina,01402,1375.0,233.0
Tarapacá,01,Colchane,01403,1583.0,190.0
Tarapacá,01,Huara,01404,3000.0,484.0
Tarapacá,01,Iquique,01101,223463.0,31568.0
Tarapacá,01,Pica,01405,5958.0,1051.0
Tarapacá,01,Pozo Almonte,01401,17395.0,2455.0
Tarapacá,01,Desconocido Tarapaca,,,908.0
Antofagasta,02,Antofagasta,02101,425725.0,42195.0
Antofagasta,02,Calama,02201,190336.0,19599.0
Antofagasta,02,Maria Elena,02302,6814.0,740.0
Antofagasta,02,Mejillones,02102,14776.0,2045.0
Antofagasta,02,Ollague,02202,287.0,46.0
Antofagasta,02,San Pedro de Atacama,02203,10434.0,1217.0
Antofagasta,02,Sierra Gorda,02103,1746.0,177.0
Antofagasta,02,Taltal,02104,13657.0,1038.0
Antofagasta,02,Tocopilla,02301,28079.0,2569.0
Antofagasta,02,Desconocido Antofagasta,,,729.0
Atacama,03,Alto del Carmen,03302,5729.0,285.0
Atacama,03,Caldera,03102,19426.0,1862.0
Atacama,03,Chanaral,03201,13164.0,1131.0
Atacama,03,Copiapo,03101,171766.0,17020.0
Atacama,03,Diego de Almagro,03202,14358.0,1431.0
Atacama,03,Freirina,03303,7681.0,699.0
Atacama,03,Huasco,03304,11264.0,900.0
Atacama,03,Tierra Amarilla,03103,14312.0,1556.0
Atacama,03,Vallenar,03301,57009.0,5578.0
Atacama,03,Desconocido Atacama,,,103.0
Coquimbo,04,Andacollo,04103,11791.0,639.0
Coquimbo,04,Canela,04202,9546.0,520.0
Coquimbo,04,Combarbala,04302,13884.0,884.0
Coquimbo,04,Coquimbo,04102,256735.0,18438.0
Coquimbo,04,Illapel,04201,32801.0,2592.0
Coquimbo,04,La Higuera,04104,4450.0,408.0
Coquimbo,04,La Serena,04101,249656.0,18189.0
Coquimbo,04,Los Vilos,04203,23374.0,2140.0
Coquimbo,04,Monte Patria,04303,32527.0,2071.0
Coquimbo,04,Ovalle,04301,121269.0,9784.0
Coquimbo,04,Paiguano,04105,4675.0,378.0
Coquimbo,04,Punitaqui,04304,12165.0,1014.0
Coquimbo,04,Rio Hurtado,04305,4372.0,246.0
Coquimbo,04,Salamanca,04204,29110.0,1985.0
Coquimbo,04,Vicuna,04106,29741.0,2145.0
Coquimbo,04,Desconocido Coquimbo,,,267.0
Valparaíso,05,Algarrobo,05602,15174.0,1374.0
Valparaíso,05,Cabildo,05402,20663.0,1613.0
Valparaíso,05,Calera,05502,53591.0,5346.0
Valparaíso,05,Calle Larga,05302,16482.0,1389.0
Valparaíso,05,Cartagena,05603,25357.0,2792.0
Valparaíso,05,Casablanca,05102,29170.0,2444.0
Valparaíso,05,Catemu,05702,15213.0,1264.0
Valparaíso,05,Concon,05103,45889.0,3848.0
Valparaíso,05,El Quisco,05604,17742.0,1616.0
Valparaíso,05,El Tabo,05605,14338.0,1577.0
Valparaíso,05,Hijuelas,05503,19099.0,1497.0
Valparaíso,05,Isla de Pascua,05201,8277.0,9.0
Valparaíso,05,Juan Fernandez,05104,1033.0,1.0
Valparaíso,05,La Cruz,05504,25321.0,2027.0
Valparaíso,05,La Ligua,05401,37739.0,3589.0
Valparaíso,05,Limache,05802,49931.0,4460.0
Valparaíso,05,Llaillay,05703,26533.0,2463.0
Valparaíso,05,Los Andes,05301,68093.0,6273.0
Valparaíso,05,Nogales,05506,23490.0,1938.0
Valparaíso,05,Olmue,05803,19266.0,1589.0
Valparaíso,05,Panquehue,05704,7633.0,603.0
Valparaíso,05,Papudo,05403,6201.0,550.0
Valparaíso,05,Petorca,05404,10558.0,821.0
Valparaíso,05,Puchuncavi,05105,20071.0,1740.0
Valparaíso,05,Putaendo,05705,17645.0,1319.0
Valparaíso,05,Quillota,05501,97572.0,8828.0
Valparaíso,05,Quilpue,05801,167085.0,14068.0
Valparaíso,05,Quintero,05107,36135.0,3237.0
Valparaíso,05,Rinconada,05303,11263.0,818.0
Valparaíso,05,San Antonio,05601,96761.0,9761.0
Valparaíso,05,San Esteban,05304,20643.0,1482.0
Valparaíso,05,San Felipe,05701,83494.0,7157.0
Valparaíso,05,Santa Maria,05706,16367.0,1401.0
Valparaíso,05,Santo Domingo,05606,11934.0,1043.0
Valparaíso,05,Valparaiso,05101,315732.0,35110.0
Valparaíso,05,Villa Alemana,05804,139310.0,12230.0
Valparaíso,05,Vina del Mar,05109,361371.0,34017.0
Valparaíso,05,Zapallar,05405,7994.0,659.0
Valparaíso,05,Desconocido Valparaiso,,,1285.0
Metropolitana,13,Alhue,13502,7405.0,825.0
Metropolitana,13,Buin,13402,109641.0,11639.0
