Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,11296.0
Arica y Parinacota,15,Camarones,15102,1233.0,27.0
Arica y Parinacota,15,General Lagos,15202,810.0,64.0
Arica y Parinacota,15,Putre,15201,2515.0,73.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,49.0
Tarapacá,1,Alto Hospicio,1107,129999.0,5523.0
Tarapacá,1,Camina,1402,1375.0,91.0
Tarapacá,1,Colchane,1403,1583.0,114.0
Tarapacá,1,Huara,1404,3000.0,219.0
Tarapacá,1,Iquique,1101,223463.0,10395.0
Tarapacá,1,Pica,1405,5958.0,478.0
Tarapacá,1,Pozo Almonte,1401,17395.0,1259.0
Tarapacá,1,Desconocido Tarapaca,,,836.0
Antofagasta,2,Antofagasta,2101,425725.0,14523.0
Antofagasta,2,Calama,2201,190336.0,8127.0
Antofagasta,2,Maria Elena,2302,6814.0,379.0
Antofagasta,2,Mejillones,2102,14776.0,822.0
Antofagasta,2,Ollague,2202,287.0,28.0
Antofagasta,2,San Pedro de Atacama,2203,10434.0,392.0
Antofagasta,2,Sierra Gorda,2103,1746.0,104.0
Antofagasta,2,Taltal,2104,13657.0,275.0
Antofagasta,2,Tocopilla,2301,28079.0,436.0
Antofagasta,2,Desconocido Antofagasta,,,360.0
Atacama,3,Alto del Carmen,3302,5729.0,46.0
Atacama,3,Caldera,3102,19426.0,396.0
Atacama,3,Chanaral,3201,13164.0,200.0
Atacama,3,Copiapo,3101,171766.0,5053.0
Atacama,3,Diego de Almagro,3202,14358.0,377.0
Atacama,3,Freirina,3303,7681.0,208.0
Atacama,3,Huasco,3304,11264.0,295.0
Atacama,3,Tierra Amarilla,3103,14312.0,457.0
Atacama,3,Vallenar,3301,57009.0,1640.0
Atacama,3,Desconocido Atacama,,,45.0
Coquimbo,4,Andacollo,4103,11791.0,199.0
Coquimbo,4,Canela,4202,9546.0,124.0
Coquimbo,4,Combarbala,4302,13884.0,147.0
Coquimbo,4,Coquimbo,4102,256735.0,5462.0
Coquimbo,4,Illapel,4201,32801.0,550.0
Coquimbo,4,La Higuera,4104,4450.0,107.0
Coquimbo,4,La Serena,4101,249656.0,4446.0
Coquimbo,4,Los Vilos,4203,23374.0,382.0
Coquimbo,4,Monte Patria,4303,32527.0,667.0
Coquimbo,4,Ovalle,4301,121269.0,3538.0
Coquimbo,4,Paiguano,4105,4675.0,47.0
Coquimbo,4,Punitaqui,4304,12165.0,298.0
Coquimbo,4,Rio Hurtado,4305,4372.0,56.0
Coquimbo,4,Salamanca,4204,29110.0,294.0
Coquimbo,4,Vicuna,4106,29741.0,370.0
Coquimbo,4,Desconocido Coquimbo,,,154.0
Valparaíso,5,Algarrobo,5602,15174.0,251.0
Valparaíso,5,Cabildo,5402,20663.0,563.0
Valparaíso,5,Calera,5502,53591.0,1663.0
Valparaíso,5,Calle Larga,5302,16482.0,457.0
Valparaíso,5,Cartagena,5603,25357.0,445.0
Valparaíso,5,Casablanca,5102,29170.0,753.0
Valparaíso,5,Catemu,5702,15213.0,390.0
Valparaíso,5,Concon,5103,45889.0,1112.0
Valparaíso,5,El Quisco,5604,17742.0,383.0
Valparaíso,5,El Tabo,5605,14338.0,358.0
Valparaíso,5,Hijuelas,5503,19099.0,411.0
Valparaíso,5,Isla de Pascua,5201,8277.0,10.0
Valparaíso,5,Juan Fernandez,5104,1033.0,1.0
Valparaíso,5,La Cruz,5504,25321.0,526.0
Valparaíso,5,La Ligua,5401,37739.0,1179.0
