Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,27813.0
Arica y Parinacota,15,Camarones,15102,1233.0,63.0
Arica y Parinacota,15,General Lagos,15202,810.0,81.0
Arica y Parinacota,15,Putre,15201,2515.0,191.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,211.0
Tarapacá,1,Alto Hospicio,1107,129999.0,14696.0
Tarapacá,1,Camina,1402,1375.0,206.0
Tarapacá,1,Colchane,1403,1583.0,144.0
Tarapacá,1,Huara,1404,3000.0,431.0
Tarapacá,1,Iquique,1101,223463.0,27896.0
Tarapacá,1,Pica,1405,5958.0,975.0
Tarapacá,1,Pozo Almonte,1401,17395.0,2205.0
Tarapacá,1,Desconocido Tarapaca,,,981.0
Antofagasta,2,Antofagasta,2101,425725.0,37871.0
Antofagasta,2,Calama,2201,190336.0,17225.0
Antofagasta,2,Maria Elena,2302,6814.0,669.0
Antofagasta,2,Mejillones,2102,14776.0,1878.0
Antofagasta,2,Ollague,2202,287.0,32.0
Antofagasta,2,San Pedro de Atacama,2203,10434.0,947.0
Antofagasta,2,Sierra Gorda,2103,1746.0,162.0
Antofagasta,2,Taltal,2104,13657.0,856.0
Antofagasta,2,Tocopilla,2301,28079.0,1912.0
Antofagasta,2,Desconocido Antofagasta,,,721.0
Atacama,3,Alto del Carmen,3302,5729.0,249.0
Atacama,3,Caldera,3102,19426.0,1444.0
Atacama,3,Chanaral,3201,13164.0,883.0
Atacama,3,Copiapo,3101,171766.0,14535.0
Atacama,3,Diego de Almagro,3202,14358.0,1204.0
Atacama,3,Freirina,3303,7681.0,636.0
Atacama,3,Huasco,3304,11264.0,789.0
Atacama,3,Tierra Amarilla,3103,14312.0,1294.0
Atacama,3,Vallenar,3301,57009.0,4704.0
Atacama,3,Desconocido Atacama,,,100.0
Coquimbo,4,Andacollo,4103,11791.0,535.0
Coquimbo,4,Canela,4202,9546.0,436.0
Coquimbo,4,Combarbala,4302,13884.0,673.0
Coquimbo,4,Coquimbo,4102,256735.0,15601.0
Coquimbo,4,Illapel,4201,32801.0,2149.0
Coquimbo,4,La Higuera,4104,4450.0,351.0
Coquimbo,4,La Serena,4101,249656.0,15529.0
Coquimbo,4,Los Vilos,4203,23374.0,1735.0
Coquimbo,4,Monte Patria,4303,32527.0,1803.0
Coquimbo,4,Ovalle,4301,121269.0,8942.0
Coquimbo,4,Paiguano,4105,4675.0,319.0
Coquimbo,4,Punitaqui,4304,12165.0,907.0
Coquimbo,4,Rio Hurtado,4305,4372.0,216.0
Coquimbo,4,Salamanca,4204,29110.0,1672.0
Coquimbo,4,Vicuna,4106,29741.0,1778.0
Coquimbo,4,Desconocido Coquimbo,,,275.0
Valparaíso,5,Algarrobo,5602,15174.0,1052.0
Valparaíso,5,Cabildo,5402,20663.0,1410.0
Valparaíso,5,Calera,5502,53591.0,4816.0
Valparaíso,5,Calle Larga,5302,16482.0,1243.0
Valparaíso,5,Cartagena,5603,25357.0,2107.0
Valparaíso,5,Casablanca,5102,29170.0,2220.0
Valparaíso,5,Catemu,5702,15213.0,1093.0
Valparaíso,5,Concon,5103,45889.0,3262.0
Valparaíso,5,El Quisco,5604,17742.0,1300.0
Valparaíso,5,El Tabo,5605,14338.0,1274.0
Valparaíso,5,Hijuelas,5503,19099.0,1314.0
Valparaíso,5,Isla de Pascua,5201,8277.0,9.0
Valparaíso,5,Juan Fernandez,5104,1033.0,1.0
Valparaíso,5,La Cruz,5504,25321.0,1764.0
Valparaíso,5,La Ligua,5401,37739.0,2931.0
Valparaíso,5,Limache,5802,49931.0,3905.0
Valparaíso,5,Llaillay,5703,26533.0,1972.0
Valparaíso,5,Los Andes,5301,68093.0,5460.0
Valparaíso,5,Nogales,5506,23490.0,1782.0
Valparaíso,5,Olmue,5803,19266.0,1316.0
Valparaíso,5,Panquehue,5704,7633.0,520.0
Valparaíso,5,Papudo,5403,6201.0,478.0
Valparaíso,5,Petorca,5404,10558.0,609.0
Valparaíso,5,Puchuncavi,5105,20071.0,1366.0
Valparaíso,5,Putaendo,5705,17645.0,1081.0
Valparaíso,5,Quillota,5501,97572.0,7801.0
Valparaíso,5,Quilpue,5801,167085.0,12376.0
Valparaíso,5,Quintero,5107,36135.0,2617.0
Valparaíso,5,Rinconada,5303,11263.0,723.0
Valparaíso,5,San Antonio,5601,96761.0,7884.0
Valparaíso,5,San Esteban,5304,20643.0,1299.0
Valparaíso,5,San Felipe,5701,83494.0,6249.0
Valparaíso,5,Santa Maria,5706,16367.0,1243.0
