Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,15007.0
Arica y Parinacota,15,Camarones,15102,1233.0,31.0
Arica y Parinacota,15,General Lagos,15202,810.0,65.0
Arica y Parinacota,15,Putre,15201,2515.0,121.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,123.0
Tarapacá,01,Alto Hospicio,01107,129999.0,8630.0
Tarapacá,01,Camina,01402,1375.0,114.0
Tarapacá,01,Colchane,01403,1583.0,128.0
Tarapacá,01,Huara,01404,3000.0,327.0
Tarapacá,01,Iquique,01101,223463.0,16468.0
Tarapacá,01,Pica,01405,5958.0,663.0
Tarapacá,01,Pozo Almonte,01401,17395.0,1612.0
Tarapacá,01,Desconocido Tarapaca,,,862.0
Antofagasta,02,Antofagasta,02101,425725.0,24100.0
Antofagasta,02,Calama,02201,190336.0,9825.0
Antofagasta,02,Maria Elena,02302,6814.0,503.0
Antofagasta,02,Mejillones,02102,14776.0,1437.0
Antofagasta,02,Ollague,02202,287.0,32.0
Antofagasta,02,San Pedro de Atacama,02203,10434.0,647.0
Antofagasta,02,Sierra Gorda,02103,1746.0,116.0
Antofagasta,02,Taltal,02104,13657.0,367.0
Antofagasta,02,Tocopilla,02301,28079.0,985.0
Antofagasta,02,Desconocido Antofagasta,,,504.0
Atacama,03,Alto del Carmen,03302,5729.0,84.0
Atacama,03,Caldera,03102,19426.0,563.0
Atacama,03,Chanaral,03201,13164.0,316.0
Atacama,03,Copiapo,03101,171766.0,6792.0
Atacama,03,Diego de Almagro,03202,14358.0,570.0
Atacama,03,Freirina,03303,7681.0,309.0
Atacama,03,Huasco,03304,11264.0,429.0
Atacama,03,Tierra Amarilla,03103,14312.0,679.0
Atacama,03,Vallenar,03301,57009.0,2061.0
Atacama,03,Desconocido Atacama,,,52.0
Coquimbo,04,Andacollo,04103,11791.0,277.0
Coquimbo,04,Canela,04202,9546.0,220.0
Coquimbo,04,Combarbala,04302,13884.0,221.0
Coquimbo,04,Coquimbo,04102,256735.0,7351.0
Coquimbo,04,Illapel,04201,32801.0,729.0
Coquimbo,04,La Higuera,04104,4450.0,146.0
Coquimbo,04,La Serena,04101,249656.0,6571.0
Coquimbo,04,Los Vilos,04203,23374.0,683.0
Coquimbo,04,Monte Patria,04303,32527.0,836.0
Coquimbo,04,Ovalle,04301,121269.0,4444.0
Coquimbo,04,Paiguano,04105,4675.0,68.0
Coquimbo,04,Punitaqui,04304,12165.0,379.0
Coquimbo,04,Rio Hurtado,04305,4372.0,90.0
Coquimbo,04,Salamanca,04204,29110.0,504.0
Coquimbo,04,Vicuna,04106,29741.0,521.0
Coquimbo,04,Desconocido Coquimbo,,,205.0
