Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,31662.0
Arica y Parinacota,15,Camarones,15102,1233.0,73.0
Arica y Parinacota,15,General Lagos,15202,810.0,88.0
Arica y Parinacota,15,Putre,15201,2515.0,217.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,230.0
Tarapacá,01,Alto Hospicio,01107,129999.0,16754.0
Tarapacá,01,Camina,01402,1375.0,233.0
Tarapacá,01,Colchane,01403,1583.0,192.0
Tarapacá,01,Huara,01404,3000.0,493.0
Tarapacá,01,Iquique,01101,223463.0,31909.0
Tarapacá,01,Pica,01405,5958.0,1064.0
Tarapacá,01,Pozo Almonte,01401,17395.0,2492.0
Tarapacá,01,Desconocido Tarapaca,,,926.0
Antofagasta,02,Antofagasta,02101,425725.0,42577.0
Antofagasta,02,Calama,02201,190336.0,19865.0
Antofagasta,02,Maria Elena,02302,6814.0,746.0
Antofagasta,02,Mejillones,02102,14776.0,2056.0
Antofagasta,02,Ollague,02202,287.0,47.0
Antofagasta,02,San Pedro de Atacama,02203,10434.0,1230.0
Antofagasta,02,Sierra Gorda,02103,1746.0,178.0
Antofagasta,02,Taltal,02104,13657.0,1058.0
Antofagasta,02,Tocopilla,02301,28079.0,2598.0
Antofagasta,02,Desconocido Antofagasta,,,746.0
Atacama,03,Alto del Carmen,03302,5729.0,300.0
Atacama,03,Caldera,03102,19426.0,1911.0
Atacama,03,Chanaral,03201,13164.0,1152.0
Atacama,03,Copiapo,03101,171766.0,17333.0
Atacama,03,Diego de Almagro,03202,14358.0,1469.0
Atacama,03,Freirina,03303,7681.0,711.0
Atacama,03,Huasco,03304,11264.0,940.0
Atacama,03,Tierra Amarilla,03103,14312.0,1577.0
Atacama,03,Vallenar,03301,57009.0,5837.0
Atacama,03,Desconocido Atacama,,,114.0
Coquimbo,04,Andacollo,04103,11791.0,652.0
Coquimbo,04,Canela,04202,9546.0,528.0
Coquimbo,04,Combarbala,04302,13884.0,893.0
Coquimbo,04,Coquimbo,04102,256735.0,19025.0
Coquimbo,04,Illapel,04201,32801.0,2638.0
Coquimbo,04,La Higuera,04104,4450.0,416.0
