Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,15358.0
Arica y Parinacota,15,Camarones,15102,1233.0,32.0
Arica y Parinacota,15,General Lagos,15202,810.0,65.0
Arica y Parinacota,15,Putre,15201,2515.0,122.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,94.0
Tarapacá,01,Alto Hospicio,01107,129999.0,8848.0
Tarapacá,01,Camina,01402,1375.0,114.0
Tarapacá,01,Colchane,01403,1583.0,128.0
Tarapacá,01,Huara,01404,3000.0,332.0
Tarapacá,01,Iquique,01101,223463.0,16827.0
Tarapacá,01,Pica,01405,5958.0,681.0
Tarapacá,01,Pozo Almonte,01401,17395.0,1641.0
Tarapacá,01,Desconocido Tarapaca,,,829.0
Antofagasta,02,Antofagasta,02101,425725.0,24714.0
Antofagasta,02,Calama,02201,190336.0,9995.0
Antofagasta,02,Maria Elena,02302,6814.0,502.0
Antofagasta,02,Mejillones,02102,14776.0,1470.0
Antofagasta,02,Ollague,02202,287.0,32.0
Antofagasta,02,San Pedro de Atacama,02203,10434.0,657.0
Antofagasta,02,Sierra Gorda,02103,1746.0,117.0
Antofagasta,02,Taltal,02104,13657.0,377.0
Antofagasta,02,Tocopilla,02301,28079.0,1024.0
Antofagasta,02,Desconocido Antofagasta,,,459.0
Atacama,03,Alto del Carmen,03302,5729.0,88.0
Atacama,03,Caldera,03102,19426.0,592.0
Atacama,03,Chanaral,03201,13164.0,333.0
Atacama,03,Copiapo,03101,171766.0,6974.0
Atacama,03,Diego de Almagro,03202,14358.0,578.0
Atacama,03,Freirina,03303,7681.0,318.0
Atacama,03,Huasco,03304,11264.0,432.0
Atacama,03,Tierra Amarilla,03103,14312.0,688.0
Atacama,03,Vallenar,03301,57009.0,2102.0
Atacama,03,Desconocido Atacama,,,49.0
Coquimbo,04,Andacollo,04103,11791.0,290.0
Coquimbo,04,Canela,04202,9546.0,237.0
Coquimbo,04,Combarbala,04302,13884.0,229.0
Coquimbo,04,Coquimbo,04102,256735.0,7598.0
Coquimbo,04,Illapel,04201,32801.0,757.0
Coquimbo,04,La Higuera,04104,4450.0,147.0
Coquimbo,04,La Serena,04101,249656.0,6802.0
Coquimbo,04,Los Vilos,04203,23374.0,709.0
Coquimbo,04,Monte Patria,04303,32527.0,855.0
Coquimbo,04,Ovalle,04301,121269.0,4533.0
Coquimbo,04,Paiguano,04105,4675.0,69.0
Coquimbo,04,Punitaqui,04304,12165.0,388.0
Coquimbo,04,Rio Hurtado,04305,4372.0,91.0
Coquimbo,04,Salamanca,04204,29110.0,533.0
Coquimbo,04,Vicuna,04106,29741.0,543.0
Coquimbo,04,Desconocido Coquimbo,,,200.0
Valparaíso,05,Algarrobo,05602,15174.0,426.0
Valparaíso,05,Cabildo,05402,20663.0,734.0
Valparaíso,05,Calera,05502,53591.0,1997.0
Valparaíso,05,Calle Larga,05302,16482.0,563.0
Valparaíso,05,Cartagena,05603,25357.0,675.0
Valparaíso,05,Casablanca,05102,29170.0,1094.0
Valparaíso,05,Catemu,05702,15213.0,475.0
Valparaíso,05,Concon,05103,45889.0,1542.0
Valparaíso,05,El Quisco,05604,17742.0,483.0
Valparaíso,05,El Tabo,05605,14338.0,507.0
Valparaíso,05,Hijuelas,05503,19099.0,548.0
Valparaíso,05,Isla de Pascua,05201,8277.0,10.0
Valparaíso,05,Juan Fernandez,05104,1033.0,1.0
Valparaíso,05,La Cruz,05504,25321.0,704.0
Valparaíso,05,La Ligua,05401,37739.0,1574.0
Valparaíso,05,Limache,05802,49931.0,1804.0
