Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,16614.0
Arica y Parinacota,15,Camarones,15102,1233.0,42.0
Arica y Parinacota,15,General Lagos,15202,810.0,65.0
Arica y Parinacota,15,Putre,15201,2515.0,127.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,90.0
Tarapacá,1,Alto Hospicio,1107,129999.0,9363.0
Tarapacá,1,Camina,1402,1375.0,124.0
Tarapacá,1,Colchane,1403,1583.0,129.0
Tarapacá,1,Huara,1404,3000.0,342.0
Tarapacá,1,Iquique,1101,223463.0,18057.0
Tarapacá,1,Pica,1405,5958.0,721.0
Tarapacá,1,Pozo Almonte,1401,17395.0,1721.0
Tarapacá,1,Desconocido Tarapaca,,,841.0
Antofagasta,2,Antofagasta,2101,425725.0,26742.0
Antofagasta,2,Calama,2201,190336.0,10667.0
Antofagasta,2,Maria Elena,2302,6814.0,508.0
Antofagasta,2,Mejillones,2102,14776.0,1560.0
Antofagasta,2,Ollague,2202,287.0,32.0
Antofagasta,2,San Pedro de Atacama,2203,10434.0,703.0
Antofagasta,2,Sierra Gorda,2103,1746.0,124.0
Antofagasta,2,Taltal,2104,13657.0,463.0
Antofagasta,2,Tocopilla,2301,28079.0,1201.0
Antofagasta,2,Desconocido Antofagasta,,,481.0
Atacama,3,Alto del Carmen,3302,5729.0,103.0
Atacama,3,Caldera,3102,19426.0,692.0
Atacama,3,Chanaral,3201,13164.0,416.0
Atacama,3,Copiapo,3101,171766.0,7548.0
Atacama,3,Diego de Almagro,3202,14358.0,621.0
Atacama,3,Freirina,3303,7681.0,362.0
Atacama,3,Huasco,3304,11264.0,480.0
Atacama,3,Tierra Amarilla,3103,14312.0,761.0
Atacama,3,Vallenar,3301,57009.0,2240.0
Atacama,3,Desconocido Atacama,,,56.0
Coquimbo,4,Andacollo,4103,11791.0,330.0
Coquimbo,4,Canela,4202,9546.0,248.0
Coquimbo,4,Combarbala,4302,13884.0,269.0
Coquimbo,4,Coquimbo,4102,256735.0,8548.0
Coquimbo,4,Illapel,4201,32801.0,876.0
Coquimbo,4,La Higuera,4104,4450.0,162.0
Coquimbo,4,La Serena,4101,249656.0,7937.0
Coquimbo,4,Los Vilos,4203,23374.0,806.0
Coquimbo,4,Monte Patria,4303,32527.0,958.0
Coquimbo,4,Ovalle,4301,121269.0,4954.0
Coquimbo,4,Paiguano,4105,4675.0,95.0
Coquimbo,4,Punitaqui,4304,12165.0,421.0
Coquimbo,4,Rio Hurtado,4305,4372.0,96.0
Coquimbo,4,Salamanca,4204,29110.0,689.0
Coquimbo,4,Vicuna,4106,29741.0,689.0
Coquimbo,4,Desconocido Coquimbo,,,188.0
Valparaíso,5,Algarrobo,5602,15174.0,487.0
Valparaíso,5,Cabildo,5402,20663.0,805.0
Valparaíso,5,Calera,5502,53591.0,2167.0
Valparaíso,5,Calle Larga,5302,16482.0,621.0
Valparaíso,5,Cartagena,5603,25357.0,777.0
Valparaíso,5,Casablanca,5102,29170.0,1207.0
Valparaíso,5,Catemu,5702,15213.0,547.0
Valparaíso,5,Concon,5103,45889.0,1703.0
Valparaíso,5,El Quisco,5604,17742.0,559.0
Valparaíso,5,El Tabo,5605,14338.0,556.0
Valparaíso,5,Hijuelas,5503,19099.0,606.0
Valparaíso,5,Isla de Pascua,5201,8277.0,10.0
Valparaíso,5,Juan Fernandez,5104,1033.0,1.0
Valparaíso,5,La Cruz,5504,25321.0,766.0
Valparaíso,5,La Ligua,5401,37739.0,1683.0
Valparaíso,5,Limache,5802,49931.0,1935.0
Valparaíso,5,Llaillay,5703,26533.0,884.0
Valparaíso,5,Los Andes,5301,68093.0,2376.0
Valparaíso,5,Nogales,5506,23490.0,857.0
Valparaíso,5,Olmue,5803,19266.0,592.0
Valparaíso,5,Panquehue,5704,7633.0,199.0
Valparaíso,5,Papudo,5403,6201.0,281.0
Valparaíso,5,Petorca,5404,10558.0,332.0
Valparaíso,5,Puchuncavi,5105,20071.0,474.0
Valparaíso,5,Putaendo,5705,17645.0,480.0
Valparaíso,5,Quillota,5501,97572.0,3859.0
Valparaíso,5,Quilpue,5801,167085.0,6211.0
Valparaíso,5,Quintero,5107,36135.0,1234.0
Valparaíso,5,Rinconada,5303,11263.0,296.0
Valparaíso,5,San Antonio,5601,96761.0,3799.0
Valparaíso,5,San Esteban,5304,20643.0,555.0
Valparaíso,5,San Felipe,5701,83494.0,2820.0
Valparaíso,5,Santa Maria,5706,16367.0,511.0
Valparaíso,5,Santo Domingo,5606,11934.0,388.0
Valparaíso,5,Valparaiso,5101,315732.0,15879.0
Valparaíso,5,Villa Alemana,5804,139310.0,5421.0
Valparaíso,5,Vina del Mar,5109,361371.0,14859.0
Valparaíso,5,Zapallar,5405,7994.0,296.0
Valparaíso,5,Desconocido Valparaiso,,,671.0
Metropolitana,13,Alhue,13502,7405.0,460.0
Metropolitana,13,Buin,13402,109641.0,4789.0
Metropolitana,13,Calera de Tango,13403,28525.0,975.0
Metropolitana,13,Cerrillos,13102,88956.0,4606.0
Metropolitana,13,Cerro Navia,13103,142465.0,9552.0
Metropolitana,13,Colina,13301,180353.0,7085.0
Metropolitana,13,Conchali,13104,139195.0,8669.0
Metropolitana,13,Curacavi,13503,36430.0,1645.0
Metropolitana,13,El Bosque,13105,172000.0,10182.0
Metropolitana,13,El Monte,13602,40014.0,1774.0
Metropolitana,13,Estacion Central,13106,206792.0,9512.0
Metropolitana,13,Huechuraba,13107,112528.0,5691.0
Metropolitana,13,Independencia,13108,142065.0,8942.0
Metropolitana,13,Isla de Maipo,13603,40171.0,2029.0
Metropolitana,13,La Cisterna,13109,100434.0,5215.0
Metropolitana,13,La Florida,13110,402433.0,21549.0
Metropolitana,13,La Granja,13111,122557.0,9531.0
Metropolitana,13,La Pintana,13112,189335.0,14399.0
Metropolitana,13,La Reina,13113,100252.0,3709.0
Metropolitana,13,Lampa,13302,126898.0,5330.0
Metropolitana,13,Las Condes,13114,330759.0,10895.0
Metropolitana,13,Lo Barnechea,13115,124076.0,5420.0
Metropolitana,13,Lo Espejo,13116,103865.0,6277.0
Metropolitana,13,Lo Prado,13117,104403.0,7252.0
Metropolitana,13,Macul,13118,134635.0,7637.0
Metropolitana,13,Maipu,13119,578605.0,24151.0
Metropolitana,13,Maria Pinto,13504,14926.0,636.0
Metropolitana,13,Melipilla,13501,141612.0,6339.0
Metropolitana,13,Nunoa,13120,250192.0,9489.0
Metropolitana,13,Padre Hurtado,13604,74188.0,3604.0
Metropolitana,13,Paine,13404,82766.0,3532.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,6348.0
Metropolitana,13,Penaflor,13605,101058.0,4461.0
Metropolitana,13,Penalolen,13122,266798.0,15996.0
Metropolitana,13,Pirque,13202,30433.0,1676.0
Metropolitana,13,Providencia,13123,157749.0,5537.0
Metropolitana,13,Pudahuel,13124,253139.0,14957.0
Metropolitana,13,Puente Alto,13201,645909.0,36959.0
Metropolitana,13,Quilicura,13125,254694.0,12586.0
Metropolitana,13,Quinta Normal,13126,136368.0,9019.0
Metropolitana,13,Recoleta,13127,190075.0,11552.0
Metropolitana,13,Renca,13128,160847.0,12834.0
Metropolitana,13,San Bernardo,13401,334836.0,17099.0
Metropolitana,13,San Joaquin,13129,103485.0,7246.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,969.0
Metropolitana,13,San Miguel,13130,133059.0,8357.0
Metropolitana,13,San Pedro,13505,11953.0,404.0
Metropolitana,13,San Ramon,13131,86510.0,6114.0
Metropolitana,13,Santiago,13101,503147.0,23861.0
Metropolitana,13,Talagante,13601,81838.0,2906.0
Metropolitana,13,Tiltil,13303,21477.0,883.0
Metropolitana,13,Vitacura,13132,96774.0,2981.0
Metropolitana,13,Desconocido Metropolitana,,,11936.0
O’Higgins,6,Chepica,6302,15925.0,470.0
O’Higgins,6,Chimbarongo,6303,37696.0,808.0
O’Higgins,6,Codegua,6102,14096.0,527.0
O’Higgins,6,Coinco,6103,7831.0,325.0
O’Higgins,6,Coltauco,6104,21263.0,908.0
O’Higgins,6,Donihue,6105,22700.0,1134.0
O’Higgins,6,Graneros,6106,36504.0,1404.0
O’Higgins,6,La Estrella,6202,3114.0,85.0
O’Higgins,6,Las Cabras,6107,26749.0,1226.0
O’Higgins,6,Litueche,6203,6765.0,210.0
O’Higgins,6,Lolol,6304,7289.0,153.0
O’Higgins,6,Machali,6108,59913.0,2061.0
O’Higgins,6,Malloa,6109,14163.0,500.0
O’Higgins,6,Marchihue,6204,7632.0,235.0
O’Higgins,6,Mostazal,6110,27462.0,774.0
O’Higgins,6,Nancagua,6305,19141.0,621.0
O’Higgins,6,Navidad,6205,6904.0,170.0
O’Higgins,6,Olivar,6111,14624.0,784.0
O’Higgins,6,Palmilla,6306,13299.0,453.0
O’Higgins,6,Paredones,6206,6349.0,229.0
O’Higgins,6,Peralillo,6307,11848.0,376.0
O’Higgins,6,Peumo,6112,14952.0,712.0
O’Higgins,6,Pichidegua,6113,20743.0,1076.0
O’Higgins,6,Pichilemu,6201,17882.0,549.0
O’Higgins,6,Placilla,6308,9164.0,294.0
O’Higgins,6,Pumanque,6309,3531.0,76.0
O’Higgins,6,Quinta de Tilcoco,6114,13877.0,424.0
O’Higgins,6,Rancagua,6101,265211.0,12833.0
O’Higgins,6,Rengo,6115,63710.0,2961.0
O’Higgins,6,Requinoa,6116,30371.0,1079.0
O’Higgins,6,San Fernando,6301,78642.0,2917.0
O’Higgins,6,San Vicente,6117,50617.0,2509.0
O’Higgins,6,Santa Cruz,6310,41096.0,1428.0
O’Higgins,6,Desconocido O’Higgins,,,171.0
Maule,7,Cauquenes,7201,44143.0,1029.0
Maule,7,Chanco,7202,9331.0,256.0
Maule,7,Colbun,7402,22565.0,907.0
Maule,7,Constitucion,7102,50348.0,1827.0
Maule,7,Curepto,7103,9426.0,314.0
Maule,7,Curico,7301,163626.0,9322.0
Maule,7,Empedrado,7104,4206.0,200.0
Maule,7,Hualane,7302,10222.0,321.0
Maule,7,Licanten,7303,6989.0,351.0
Maule,7,Linares,7401,101073.0,3786.0
Maule,7,Longavi,7403,32810.0,1125.0
Maule,7,Maule,7105,60000.0,2573.0
Maule,7,Molina,7304,49800.0,2193.0
Maule,7,Parral,7404,44544.0,1618.0
Maule,7,Pelarco,7106,9083.0,323.0
Maule,7,Pelluhue,7203,8092.0,280.0
Maule,7,Pencahue,7107,8601.0,375.0
Maule,7,Rauco,7305,11248.0,470.0
Maule,7,Retiro,7405,21071.0,636.0
Maule,7,Rio Claro,7108,14753.0,533.0
Maule,7,Romeral,7306,16170.0,955.0
Maule,7,Sagrada Familia,7307,19469.0,598.0
Maule,7,San Clemente,7109,46292.0,2292.0
Maule,7,San Javier,7406,49451.0,2382.0
Maule,7,San Rafael,7110,9959.0,497.0
Maule,7,Talca,7101,236724.0,10977.0
Maule,7,Teno,7308,30850.0,1349.0
Maule,7,Vichuquen,7309,4381.0,231.0
Maule,7,Villa Alegre,7407,17512.0,607.0
Maule,7,Yerbas Buenas,7408,19200.0,733.0
Maule,7,Desconocido Maule,,,47.0
Ñuble,16,Bulnes,16102,22607.0,1350.0
Ñuble,16,Chillan,16101,198624.0,11540.0
Ñuble,16,Chillan Viejo,16103,33827.0,1507.0
Ñuble,16,Cobquecura,16202,5275.0,106.0
Ñuble,16,Coelemu,16203,16845.0,554.0
Ñuble,16,Coihueco,16302,28375.0,1273.0
Ñuble,16,El Carmen,16104,12334.0,405.0
Ñuble,16,Ninhue,16204,5414.0,276.0
Ñuble,16,Niquen,16303,11567.0,414.0
Ñuble,16,Pemuco,16105,8639.0,285.0
Ñuble,16,Pinto,16106,11880.0,371.0
Ñuble,16,Portezuelo,16205,4940.0,146.0
Ñuble,16,Quillon,16107,18777.0,839.0
Ñuble,16,Quirihue,16201,12192.0,509.0
Ñuble,16,Ranquil,16206,6261.0,252.0
Ñuble,16,San Carlos,16301,56252.0,2196.0
Ñuble,16,San Fabian,16304,4654.0,145.0
Ñuble,16,San Ignacio,16108,16624.0,571.0
Ñuble,16,San Nicolas,16305,12172.0,557.0
Ñuble,16,Treguaco,16207,5696.0,257.0
Ñuble,16,Yungay,16109,18596.0,636.0
Ñuble,16,Desconocido Nuble,,,20.0
Biobío,8,Alto Biobio,8314,6775.0,308.0
Biobío,8,Antuco,8302,4306.0,163.0
Biobío,8,Arauco,8202,38679.0,3010.0
Biobío,8,Cabrero,8303,30725.0,1312.0
Biobío,8,Canete,8203,37003.0,2241.0
Biobío,8,Chiguayante,8103,91180.0,5521.0
Biobío,8,Concepcion,8101,238092.0,13485.0
Biobío,8,Contulmo,8204,6330.0,268.0
Biobío,8,Coronel,8102,125829.0,9284.0
Biobío,8,Curanilahue,8205,33892.0,2804.0
Biobío,8,Florida,8104,11841.0,563.0
Biobío,8,Hualpen,8112,97273.0,6205.0
Biobío,8,Hualqui,8105,26201.0,1454.0
Biobío,8,Laja,8304,23873.0,1114.0
Biobío,8,Lebu,8201,27100.0,1108.0
Biobío,8,Los Alamos,8206,22524.0,1301.0
Biobío,8,Los Angeles,8301,218515.0,9694.0
Biobío,8,Lota,8106,45750.0,3849.0
Biobío,8,Mulchen,8305,31041.0,1333.0
Biobío,8,Nacimiento,8306,27944.0,1189.0
Biobío,8,Negrete,8307,10429.0,619.0
Biobío,8,Penco,8107,49865.0,3221.0
Biobío,8,Quilaco,8308,4179.0,141.0
Biobío,8,Quilleco,8309,10032.0,351.0
Biobío,8,San Pedro de la Paz,8108,145906.0,7957.0
Biobío,8,San Rosendo,8310,3611.0,187.0
Biobío,8,Santa Barbara,8311,14592.0,465.0
Biobío,8,Santa Juana,8109,14779.0,485.0
Biobío,8,Talcahuano,8110,158345.0,10167.0
Biobío,8,Tirua,8207,11019.0,743.0
Biobío,8,Tome,8111,58729.0,3403.0
Biobío,8,Tucapel,8312,15205.0,540.0
Biobío,8,Yumbel,8313,22132.0,942.0
Biobío,8,Desconocido Biobio,,,279.0
