Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,18637.0
Arica y Parinacota,15,Camarones,15102,1233.0,43.0
Arica y Parinacota,15,General Lagos,15202,810.0,65.0
Arica y Parinacota,15,Putre,15201,2515.0,136.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,101.0
Tarapacá,01,Alto Hospicio,01107,129999.0,10147.0
Tarapacá,01,Camina,01402,1375.0,134.0
Tarapacá,01,Colchane,01403,1583.0,131.0
Tarapacá,01,Huara,01404,3000.0,351.0
Tarapacá,01,Iquique,01101,223463.0,20052.0
Tarapacá,01,Pica,01405,5958.0,761.0
Tarapacá,01,Pozo Almonte,01401,17395.0,1780.0
Tarapacá,01,Desconocido Tarapaca,,,859.0
Antofagasta,02,Antofagasta,02101,425725.0,29255.0
Antofagasta,02,Calama,02201,190336.0,11475.0
Antofagasta,02,Maria Elena,02302,6814.0,529.0
Antofagasta,02,Mejillones,02102,14776.0,1617.0
Antofagasta,02,Ollague,02202,287.0,32.0
Antofagasta,02,San Pedro de Atacama,02203,10434.0,725.0
Antofagasta,02,Sierra Gorda,02103,1746.0,124.0
Antofagasta,02,Taltal,02104,13657.0,594.0
Antofagasta,02,Tocopilla,02301,28079.0,1359.0
Antofagasta,02,Desconocido Antofagasta,,,540.0
Atacama,03,Alto del Carmen,03302,5729.0,129.0
Atacama,03,Caldera,03102,19426.0,840.0
Atacama,03,Chanaral,03201,13164.0,489.0
Atacama,03,Copiapo,03101,171766.0,8229.0
Atacama,03,Diego de Almagro,03202,14358.0,712.0
Atacama,03,Freirina,03303,7681.0,408.0
Atacama,03,Huasco,03304,11264.0,545.0
Atacama,03,Tierra Amarilla,03103,14312.0,789.0
Atacama,03,Vallenar,03301,57009.0,2547.0
Atacama,03,Desconocido Atacama,,,56.0
Coquimbo,04,Andacollo,04103,11791.0,364.0
Coquimbo,04,Canela,04202,9546.0,269.0
Coquimbo,04,Combarbala,04302,13884.0,339.0
Coquimbo,04,Coquimbo,04102,256735.0,9599.0
Coquimbo,04,Illapel,04201,32801.0,1082.0
Coquimbo,04,La Higuera,04104,4450.0,203.0
Coquimbo,04,La Serena,04101,249656.0,9298.0
Coquimbo,04,Los Vilos,04203,23374.0,994.0
Coquimbo,04,Monte Patria,04303,32527.0,1115.0
Coquimbo,04,Ovalle,04301,121269.0,5516.0
Coquimbo,04,Paiguano,04105,4675.0,131.0
Coquimbo,04,Punitaqui,04304,12165.0,467.0
Coquimbo,04,Rio Hurtado,04305,4372.0,100.0
Coquimbo,04,Salamanca,04204,29110.0,807.0
Coquimbo,04,Vicuna,04106,29741.0,875.0
Coquimbo,04,Desconocido Coquimbo,,,203.0
Valparaíso,05,Algarrobo,05602,15174.0,556.0
Valparaíso,05,Cabildo,05402,20663.0,923.0
Valparaíso,05,Calera,05502,53591.0,2520.0
Valparaíso,05,Calle Larga,05302,16482.0,700.0
Valparaíso,05,Cartagena,05603,25357.0,912.0
Valparaíso,05,Casablanca,05102,29170.0,1376.0
Valparaíso,05,Catemu,05702,15213.0,618.0
Valparaíso,05,Concon,05103,45889.0,2008.0
Valparaíso,05,El Quisco,05604,17742.0,617.0
Valparaíso,05,El Tabo,05605,14338.0,635.0
Valparaíso,05,Hijuelas,05503,19099.0,677.0
Valparaíso,05,Isla de Pascua,05201,8277.0,12.0
Valparaíso,05,Juan Fernandez,05104,1033.0,1.0
Valparaíso,05,La Cruz,05504,25321.0,946.0
Valparaíso,05,La Ligua,05401,37739.0,1872.0
Valparaíso,05,Limache,05802,49931.0,2272.0
Valparaíso,05,Llaillay,05703,26533.0,1036.0
Valparaíso,05,Los Andes,05301,68093.0,2639.0
Valparaíso,05,Nogales,05506,23490.0,1031.0
Valparaíso,05,Olmue,05803,19266.0,722.0
Valparaíso,05,Panquehue,05704,7633.0,225.0
Valparaíso,05,Papudo,05403,6201.0,309.0
Valparaíso,05,Petorca,05404,10558.0,364.0
Valparaíso,05,Puchuncavi,05105,20071.0,652.0
Valparaíso,05,Putaendo,05705,17645.0,558.0
Valparaíso,05,Quillota,05501,97572.0,4596.0
Valparaíso,05,Quilpue,05801,167085.0,7462.0
Valparaíso,05,Quintero,05107,36135.0,1387.0
Valparaíso,05,Rinconada,05303,11263.0,317.0
Valparaíso,05,San Antonio,05601,96761.0,4339.0
Valparaíso,05,San Esteban,05304,20643.0,624.0
Valparaíso,05,San Felipe,05701,83494.0,3090.0
Valparaíso,05,Santa Maria,05706,16367.0,573.0
Valparaíso,05,Santo Domingo,05606,11934.0,453.0
Valparaíso,05,Valparaiso,05101,315732.0,19307.0
Valparaíso,05,Villa Alemana,05804,139310.0,6333.0
Valparaíso,05,Vina del Mar,05109,361371.0,17692.0
Valparaíso,05,Zapallar,05405,7994.0,326.0
Valparaíso,05,Desconocido Valparaiso,,,946.0
Metropolitana,13,Alhue,13502,7405.0,515.0
Metropolitana,13,Buin,13402,109641.0,5377.0
Metropolitana,13,Calera de Tango,13403,28525.0,1166.0
Metropolitana,13,Cerrillos,13102,88956.0,5069.0
Metropolitana,13,Cerro Navia,13103,142465.0,10311.0
Metropolitana,13,Colina,13301,180353.0,7794.0
Metropolitana,13,Conchali,13104,139195.0,9379.0
Metropolitana,13,Curacavi,13503,36430.0,1905.0
Metropolitana,13,El Bosque,13105,172000.0,11326.0
Metropolitana,13,El Monte,13602,40014.0,2000.0
Metropolitana,13,Estacion Central,13106,206792.0,10618.0
Metropolitana,13,Huechuraba,13107,112528.0,6148.0
Metropolitana,13,Independencia,13108,142065.0,9634.0
Metropolitana,13,Isla de Maipo,13603,40171.0,2300.0
Metropolitana,13,La Cisterna,13109,100434.0,5826.0
Metropolitana,13,La Florida,13110,402433.0,24255.0
Metropolitana,13,La Granja,13111,122557.0,10339.0
Metropolitana,13,La Pintana,13112,189335.0,15541.0
Metropolitana,13,La Reina,13113,100252.0,4202.0
Metropolitana,13,Lampa,13302,126898.0,5904.0
Metropolitana,13,Las Condes,13114,330759.0,12247.0
Metropolitana,13,Lo Barnechea,13115,124076.0,5995.0
Metropolitana,13,Lo Espejo,13116,103865.0,6730.0
Metropolitana,13,Lo Prado,13117,104403.0,7939.0
Metropolitana,13,Macul,13118,134635.0,8313.0
Metropolitana,13,Maipu,13119,578605.0,27103.0
Metropolitana,13,Maria Pinto,13504,14926.0,753.0
